model,augmentation,phase,epoch,loss,accuracy,date,transformations
model,augmentation,phase,epoch,loss,accuracy,date,transformations
model,augmentation,phase,epoch,loss,accuracy,date,transformations
ORCA__Size-640x640_Epoch-47_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,47,0.0423048482235562,0.9835705968835853,2023-06-18 19:43:42.848210,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-47_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,47,0.04109231657103488,0.9845826480263155,2023-06-18 19:43:42.848210,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-48_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,48,0.04500755279294246,0.982747802734375,2023-06-18 19:46:12.498154,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-48_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,48,0.041105273886371335,0.9845133677700114,2023-06-18 19:46:12.498154,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-49_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,49,0.040422916816608916,0.9839195838341348,2023-06-18 19:48:42.910781,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-49_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,49,0.041682614789654814,0.9846365624143355,2023-06-18 19:48:42.910781,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-50_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,50,0.042645479966937516,0.9831597430889416,2023-06-18 19:51:12.510701,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-50_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,50,0.04105633651233164,0.9848515881990134,2023-06-18 19:51:12.510701,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-51_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,51,0.04372092669543166,0.9828243046016484,2023-06-18 19:53:40.470331,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-51_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,51,0.040678469047538544,0.9848078677528778,2023-06-18 19:53:40.470331,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-52_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,52,0.04288605528955276,0.9836151726691273,2023-06-18 19:56:08.477726,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-52_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,52,0.040900549577679815,0.9847114536218482,2023-06-18 19:56:08.477726,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-53_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,53,0.04465934657235886,0.9830345069969096,2023-06-18 19:58:37.621903,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-53_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,53,0.04072072903274379,0.9845512309827292,2023-06-18 19:58:37.621903,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-54_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,54,0.04152047324536757,0.9835963926210505,2023-06-18 20:01:06.642476,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-54_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,54,0.04054899021100841,0.9846374083401863,2023-06-18 20:01:06.642476,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-55_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,55,0.044458042932571946,0.9832743282108508,2023-06-18 20:03:36.965621,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-55_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,55,0.04314393489703275,0.9839543071546047,2023-06-18 20:03:36.965621,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-56_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,56,0.041147529638812436,0.9840658669943343,2023-06-18 20:06:05.980946,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-56_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,56,0.03906252976147491,0.9849854265179551,2023-06-18 20:06:05.980946,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-57_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,57,0.0435533496822425,0.9833055969909004,2023-06-18 20:08:35.321554,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-57_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,57,0.04122995832738908,0.9842717220908717,2023-06-18 20:08:35.321554,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-58_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,58,0.0415699698368681,0.9838651351090311,2023-06-18 20:11:03.911373,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-58_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,58,0.03989074716197425,0.984781611927769,2023-06-18 20:11:03.911373,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-59_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,59,0.04180191388701672,0.9836570387620189,2023-06-18 20:13:33.580708,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-59_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,59,0.04020389518087828,0.9850662499143366,2023-06-18 20:13:33.580708,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-60_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,60,0.039625076610328894,0.9842917239010983,2023-06-18 20:16:03.275131,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-60_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,60,0.04002524766531822,0.9852299312123081,2023-06-18 20:16:03.275131,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-61_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,61,0.040667337513846026,0.9838758129077948,2023-06-18 20:18:32.896977,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-61_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,61,0.03921262030244658,0.9851314183285361,2023-06-18 20:18:32.896977,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-62_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,62,0.03793702032519402,0.9852590036916209,2023-06-18 20:21:04.046238,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-62_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,62,0.03946296527181147,0.9852835457785083,2023-06-18 20:21:04.046238,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-63_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,63,0.042937698088340706,0.9839957771720469,2023-06-18 20:23:33.430958,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-63_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,63,0.04057406874683996,0.9846633857593199,2023-06-18 20:23:33.430958,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-64_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,64,0.040716750718714605,0.9838277091560791,2023-06-18 20:26:01.712445,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-64_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,64,0.040514804953872635,0.9846001233552634,2023-06-18 20:26:01.712445,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-65_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,65,0.038797893305564976,0.9849781614869499,2023-06-18 20:28:30.991717,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-65_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,65,0.04052595512353276,0.9846349776418593,2023-06-18 20:28:30.991717,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-66_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,66,0.04014357250020072,0.9845301366114352,2023-06-18 20:31:00.872152,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-66_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,66,0.03920832343946881,0.984726926569353,2023-06-18 20:31:00.872152,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-67_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,67,0.041505955707199955,0.9837585717505151,2023-06-18 20:33:30.225948,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-67_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,67,0.03858086072611051,0.9854060444078947,2023-06-18 20:33:30.225948,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-68_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,68,0.04285894245789437,0.9828394359546704,2023-06-18 20:36:00.916267,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-68_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,68,0.03794219774365621,0.9855654532449285,2023-06-18 20:36:00.916267,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-69_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,69,0.041916735329573136,0.9835375708276105,2023-06-18 20:38:31.299355,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-69_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,69,0.03876855213137899,0.9849745793928179,2023-06-18 20:38:31.299355,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-70_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,70,0.041558070316818636,0.9836907891912777,2023-06-18 20:41:00.319435,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-70_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,70,0.043801939882860894,0.9842021098889799,2023-06-18 20:41:00.319435,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-71_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,71,0.04102195607713209,0.9841037087912083,2023-06-18 20:43:29.531017,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-71_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,71,0.040976522706873846,0.9843041135553727,2023-06-18 20:43:29.531017,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-72_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,72,0.040486888287097705,0.9837251298506179,2023-06-18 20:45:58.481640,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-72_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,72,0.0396392506939408,0.9847305565549609,2023-06-18 20:45:58.481640,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-73_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,73,0.03874140955344006,0.9845303109975965,2023-06-18 20:48:29.433822,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-73_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,73,0.03797992148126165,0.9857389858312771,2023-06-18 20:48:29.433822,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-74_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,74,0.03958295864196351,0.9844557542067314,2023-06-18 20:51:00.276191,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-74_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,74,0.04004600800761724,0.9848913360060315,2023-06-18 20:51:00.276191,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-75_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,75,0.04013356827404145,0.9846552922175488,2023-06-18 20:53:30.371187,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-75_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,75,0.03966836408270817,0.9854585988898029,2023-06-18 20:53:30.371187,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-76_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,76,0.038437373823598846,0.9847302782666557,2023-06-18 20:55:59.504538,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-76_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,76,0.03796742720071945,0.9857914653577304,2023-06-18 20:55:59.505037,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-77_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,77,0.03965308630306806,0.9846162028889082,2023-06-18 20:58:29.615476,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-77_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,77,0.038726606655441094,0.9854534912109377,2023-06-18 20:58:29.615476,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-78_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,78,0.0413340855374482,0.9837333796574513,2023-06-18 21:00:59.068351,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-78_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,78,0.03876950289531235,0.9857842696340465,2023-06-18 21:00:59.068351,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-79_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,79,0.03707068147403853,0.9852347506009613,2023-06-18 21:03:29.672705,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-79_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,79,0.03850375349110548,0.9859559497498631,2023-06-18 21:03:29.672705,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-80_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,80,0.03786431344809359,0.9852281909984547,2023-06-18 21:06:02.533170,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-80_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,80,0.03812345428588359,0.9860137618215453,2023-06-18 21:06:02.533170,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-81_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,81,0.038890243733076604,0.9848418049235917,2023-06-18 21:08:31.679300,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-81_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,81,0.03936093761544805,0.9852958063493689,2023-06-18 21:08:31.679300,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-82_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,82,0.03857177859786284,0.9849661288418609,2023-06-18 21:11:01.300536,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-82_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,82,0.03846136792644597,0.9859646017509589,2023-06-18 21:11:01.300536,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-83_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,83,0.04108873859385622,0.9836104910714282,2023-06-18 21:13:31.224874,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-83_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,83,0.03729711660069593,0.9859766588712995,2023-06-18 21:13:31.224874,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-84_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,84,0.03931448543648962,0.9853390201107487,2023-06-18 21:16:00.964793,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-84_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,84,0.03795706101064162,0.9859216843989855,2023-06-18 21:16:00.964793,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-85_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,85,0.03775670396542729,0.9853324336796012,2023-06-18 21:18:30.270986,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-85_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,85,0.0372507208896997,0.9859711442913924,2023-06-18 21:18:30.270986,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-86_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,86,0.03809861889989166,0.9850903588598898,2023-06-18 21:21:01.168715,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-86_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,86,0.04009478366443593,0.9850922273334706,2023-06-18 21:21:01.168715,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-87_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,87,0.03947104721913462,0.984909198467549,2023-06-18 21:23:31.840237,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-87_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,87,0.03703134445261145,0.9861202842310859,2023-06-18 21:23:31.840237,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-88_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,88,0.038132454588456634,0.9850224421574524,2023-06-18 21:25:59.815483,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-88_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,88,0.03831450119941381,0.985772073310718,2023-06-18 21:25:59.815483,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-89_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,89,0.03802015893365983,0.9850437709263388,2023-06-18 21:28:29.845473,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-89_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,89,0.037839147670750035,0.9860117059004937,2023-06-18 21:28:29.845473,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-90_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,90,0.04070683946106378,0.9843716061770259,2023-06-18 21:30:59.954938,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-90_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,90,0.03760848106334411,0.9859676106770829,2023-06-18 21:30:59.954938,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-91_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,91,0.03838463333578637,0.9847157773866757,2023-06-18 21:33:29.632357,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-91_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,91,0.03952040105216663,0.984939842893367,2023-06-18 21:33:29.633368,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-92_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,92,0.0372271504301762,0.9850299541766828,2023-06-18 21:35:58.776721,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-92_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,92,0.03715842826651376,0.9862404699492875,2023-06-18 21:35:58.776721,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-93_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,93,0.03631606199369244,0.9858707101004455,2023-06-18 21:38:28.270546,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-93_Images-182_Batch-1__random_distortion.pth,random_7_operations,test,93,0.03703149275143484,0.9861267089843748,2023-06-18 21:38:28.270546,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-94_Images-182_Batch-1__random_distortion.pth,random_7_operations,train,94,0.038640956537654765,0.9849454707889759,2023-06-18 21:40:57.038382,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion']
